HRRN     	   9.0	          0.06	            0.114	      9.03	   0.542	         1.036	    0.0
HRRN     	  10.0	          0.06	            0.125	    10.185	   0.607	         1.247	    0.0
HRRN     	  11.0	          0.06	             0.14	    10.878	   0.655	         1.518	    0.0
HRRN     	  12.0	          0.06	            0.156	    11.947	   0.721	         1.838	    0.0
HRRN     	  13.0	          0.06	            0.179	    12.805	   0.764	         2.255	    0.0
HRRN     	  14.0	          0.06	            0.237	    14.056	   0.846	         3.299	    0.0
HRRN     	  15.0	          0.06	            0.428	     14.75	    0.91	         6.258	    0.0
HRRN     	  16.0	          0.06	            0.704	    16.216	   0.964	         11.37	    0.0
HRRN     	  17.0	          0.06	            5.346	    16.761	   0.988	        94.139	    0.0
HRRN     	  18.0	          0.06	            9.866	    17.437	     1.0	       185.913	    0.0
HRRN     	  19.0	          0.06	           16.251	    17.911	     1.0	       327.248	    0.0
HRRN     	  20.0	          0.06	           21.648	    18.514	   0.998	       487.998	    0.0
HRRN     	  21.0	          0.06	           25.004	    18.626	     1.0	       577.618	    0.0
HRRN     	  22.0	          0.06	           26.396	    19.187	     1.0	       664.405	    0.0
HRRN     	  23.0	          0.06	           29.736	    19.874	     1.0	       806.093	    0.0
HRRN     	  24.0	          0.06	           30.999	    20.237	     1.0	       894.711	    0.0
HRRN     	  25.0	          0.06	           34.187	     20.75	     1.0	      1074.317	    0.0
HRRN     	  26.0	          0.06	           35.077	    21.082	     1.0	      1142.585	    0.0
HRRN     	  27.0	          0.06	           33.363	    21.839	     1.0	       1152.76	    0.0
HRRN     	  28.0	          0.06	           34.651	    22.258	     1.0	      1284.553	    0.0
HRRN     	  29.0	          0.06	           35.627	     22.73	   0.999	      1349.657	    0.0
HRRN     	  30.0	          0.06	           37.582	     23.21	     1.0	      1554.921	    0.0
RR       	   1.0	          0.06	            0.066	     1.013	   0.062	         0.067	   0.01
RR       	   2.0	          0.06	            0.071	     2.027	   0.124	         0.153	   0.01
RR       	   3.0	          0.06	            0.072	     2.977	   0.176	         0.221	   0.01
RR       	   4.0	          0.06	            0.078	     3.913	   0.232	         0.312	   0.01
RR       	   5.0	          0.06	            0.086	     4.989	     0.3	         0.429	   0.01
RR       	   6.0	          0.06	            0.092	     6.004	   0.361	         0.551	   0.01
RR       	   7.0	          0.06	            0.104	     6.984	   0.418	         0.732	   0.01
RR       	   8.0	          0.06	            0.115	     7.947	   0.474	         0.912	   0.01
RR       	   9.0	          0.06	            0.131	     9.186	   0.551	         1.184	   0.01
RR       	  10.0	          0.06	            0.157	    10.031	   0.616	         1.567	   0.01
RR       	  11.0	          0.06	            0.184	     10.99	   0.663	         2.047	   0.01
RR       	  12.0	          0.06	            0.209	    11.966	   0.717	          2.49	   0.01
RR       	  13.0	          0.06	            0.286	    13.033	   0.784	          3.74	   0.01
RR       	  14.0	          0.06	            0.362	    14.052	   0.844	         5.071	   0.01
RR       	  15.0	          0.06	            0.466	    14.843	   0.882	         6.799	   0.01
RR       	  16.0	          0.06	            2.442	    15.981	   0.972	        39.273	   0.01
RR       	  17.0	          0.06	            6.555	    16.703	   0.997	       111.368	   0.01
RR       	  18.0	          0.06	           16.159	     16.43	   0.999	       287.731	   0.01
RR       	  19.0	          0.06	           41.622	    16.429	   0.995	       796.334	   0.01
RR       	  20.0	          0.06	           52.039	    16.639	     1.0	      1043.607	   0.01
RR       	  21.0	          0.06	           58.378	    16.875	     1.0	       1235.63	   0.01
RR       	  22.0	          0.06	           73.688	    16.553	     1.0	      1609.946	   0.01
RR       	  23.0	          0.06	           86.194	    16.491	     1.0	      1983.764	   0.01
RR       	  24.0	          0.06	           87.973	    16.818	     1.0	      2102.561	   0.01
RR       	  25.0	          0.06	           102.38	    16.673	     1.0	      2549.113	   0.01
RR       	  26.0	          0.06	           103.01	    16.869	   0.999	      2658.223	   0.01
RR       	  27.0	          0.06	          115.336	    16.756	     1.0	      3110.305	   0.01
RR       	  28.0	          0.06	          116.689	    16.709	     1.0	      3294.528	   0.01
RR       	  29.0	          0.06	          125.541	    16.842	     1.0	      3698.875	   0.01
RR       	  30.0	          0.06	          134.575	    16.867	     1.0	      4015.377	   0.01
RR       	   1.0	          0.06	            0.066	     1.017	   0.061	         0.069	    0.2
RR       	   2.0	          0.06	            0.073	     2.005	   0.121	         0.142	    0.2
RR       	   3.0	          0.06	            0.082	     3.016	   0.183	         0.253	    0.2
RR       	   4.0	          0.06	            0.087	     3.973	   0.238	         0.345	    0.2
RR       	   5.0	          0.06	            0.094	     5.052	   0.299	         0.476	    0.2
RR       	   6.0	          0.06	            0.104	     6.034	   0.355	         0.624	    0.2
RR       	   7.0	          0.06	            0.119	      7.05	   0.425	         0.824	    0.2
RR       	   8.0	          0.06	            0.135	     7.989	   0.479	         1.124	    0.2
RR       	   9.0	          0.06	            0.143	     8.969	   0.529	         1.296	    0.2
RR       	  10.0	          0.06	             0.17	     10.14	   0.608	         1.672	    0.2
RR       	  11.0	          0.06	            0.198	    11.165	   0.679	         2.162	    0.2
RR       	  12.0	          0.06	            0.221	    11.846	   0.713	         2.608	    0.2
RR       	  13.0	          0.06	            0.286	    12.964	   0.774	         3.717	    0.2
RR       	  14.0	          0.06	            0.488	     14.12	   0.856	         6.964	    0.2
RR       	  15.0	          0.06	             0.68	    15.193	   0.902	        10.226	    0.2
RR       	  16.0	          0.06	            1.429	     16.12	   0.968	         22.95	    0.2
RR       	  17.0	          0.06	            3.528	    16.523	   0.998	        59.092	    0.2
RR       	  18.0	          0.06	           22.823	    16.581	   1.003	       412.459	    0.2
RR       	  19.0	          0.06	           38.387	    16.456	   0.998	       730.359	    0.2
RR       	  20.0	          0.06	           61.158	    16.423	   0.997	      1224.966	    0.2
RR       	  21.0	          0.06	           61.291	    16.876	     1.0	      1296.726	    0.2
RR       	  22.0	          0.06	           78.729	     16.63	     1.0	      1732.457	    0.2
RR       	  23.0	          0.06	           81.982	     16.72	   0.999	      1889.138	    0.2
RR       	  24.0	          0.06	           93.917	    16.435	   0.998	      2206.131	    0.2
RR       	  25.0	          0.06	           95.149	     16.97	     1.0	      2373.844	    0.2
RR       	  26.0	          0.06	          108.115	    16.734	   1.001	       2789.52	    0.2
RR       	  27.0	          0.06	          113.389	    16.758	   1.001	      3061.427	    0.2
RR       	  28.0	          0.06	          123.564	    16.521	     1.0	      3452.135	    0.2
RR       	  29.0	          0.06	          128.425	    16.539	     1.0	      3728.781	    0.2
RR       	  30.0	          0.06	          137.798	    16.636	   0.997	      4220.898	    0.2
